trId,trTid,trSid,trType,trTone,trText,trFlag
4398,12,100244,1,1,"<em>(Podoben: &ldquo;O citizen of the desert...&rdquo;)</em><br>
Let all the faithful honor Platon, the illustrious Hierarch, |the august prize-winner, and divinely-honored leader of Estonia, with hymns and spiritual songs;| for he bestows gifts upon the faithful who cry to him: |""Glory to Him Who gave you strength.| Glory to Him Who crowned you. |Glory to Him Who, through you, grants healing to all.",0
4399,12,100244,2,4,"<em>(Podoben: &ldquo;You have appeared today...&rdquo;)</em><br>
Today Estonia celebrates the Hierarch Platon,| and with him, the devout and courageous New Martyrs| who
glorified Christ as the Lover of mankind.",0
4400,7,100246,1,4,"The truth of things revealed you to your flock as a rule of faith, |an icon of meekness, and a teacher of abstinence;| therefore, you acquired greatness by humility, and riches by poverty.| O Father and Hierarch Vetranion, |intercede with Christ God that our souls may be saved.",0
4401,15,100246,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
O Hierarch Ventranion, divine thunder, spiritual trumpet, |planter of faith and pruner of heresies,| great favorite of the Trinity, standing with the Angels before God, |pray unceasingly for us all.",0
4402,7,100247,1,2,"You attained a life like that of the Angels, |O wondrous virgin and converser with Saint Seraphim,| our lady and Mother Martha, |now that you rest with your incorrupt relics and stand at the Throne of God, |pray to the merciful God of Heaven for us, |O Superior of Diveyevo.<sup>1</sup>",0
4403,1151,100295,2,4,"You shone with the radiance of continence, O Father,| and were seen as a pure vessel of the Holy Spirit,| O wise Father Dionysios, pray that we may be granted deliverance from our sins.",0
4404,1151,100318,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Your truly ascetical life equalled that of the Angels, |you were made radiant by contesting with your foes,| and you were seen to dwell with the Angels,| O Theodore blessed by God, pray unceasingly with them to Christ God for all of us.",0
4405,1151,100282,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
Having divinely armed yourself with purity of soul and firmly grasping unceasing prayer as a spear, | you have slain the armies of the demons. | Therefore, we beseech you, O Father Salamanēs: | ""Always intercede for those who honor you.""",0
4406,8,205310,1,4,"Today the Church of Russia joyfully forms a chorus,| praising her New Martyrs and Confessors; |hierarchs and priests, royal passion-bearers, right-believing princes and princesses, |venerable men and women, and all Orthodox Christians.| Having laid down their life for faith in Christ during the days of godless persecution, |they preserved the truth by the shedding of blood. |By their protection, O long-suffering Lord, |preserve our land in Orthodoxy until the end of the age.",0
4407,8,205310,2,3,"Today the New Martyrs of Russia stand in white robes before the Lamb of God, |and with the angels they sing to God the hymn of victory: |""Blessing, and glory, and wisdom, and praise, and honor, |and power, and strength be to our God| unto the ages of ages. Amen.""",0
4408,14,100379,1,4,"<em>(Podoben: &ldquo;Go quickly before...&rdquo;)</em><br>
By your appearance you have revealed your divine Icon| from the depths of the earth, O All-Hymned Virgin; |therefore, the island of Tinos rejoices with great joy<sup>1</sup> |at its discovery and cries out to you with faith: |&ldquo;Hail, full of grace, the Lord is with you.&rdquo;",0
4409,14,100379,1,1,"<em>(Podoben: &ldquo;When the stone had been sealed...&rdquo;)</em><br>
O people of Tinos and all you faithful, |let us praise our guardian and Protectress with hymns; |the most exalted Icon of the spotless Theotokos is found to be a font of healing for us. |Therefore, let us all cry aloud to her: |&ldquo;Hail, hope of those who honor you. |Hail, our boast. |Hail, deliverer of mankind from the curse.&rdquo;
",0
4410,14,100379,2,4,"<em>(Podoben: &ldquo;You who were lifted up on the Cross...&rdquo;)</em><br>
Your holy wonderworking Icon was hidden in the earth for many years,| by your appearance, O All-Hymned one, you revealed it to us as a divine treasury; |lovingly celebrating its discovery, |we all cry out with joy: |&ldquo;Hail, O Virgin, our help.&rdquo;",0
4411,14,100379,2,8,"<p><em>(Podoben: &ldquo;O victorious leader...&rdquo;)</em><br>
We celebrate the discovery of your all-holy Evangelίstria<sup>2</sup> Icon,| and we praise your beneficence; | for from it you pour forth abundant grace on all, |and grant healing to all who cry to you: &ldquo;Hail, Bride who knew not wedlock.&rdquo;</p>
<hr>
<sup>1</sup> The Tinos Icon is also known as Μεγαλόχαρη (the great joy).<br>
<sup>2</sup> Accent on the first i - Εὐαγγελίστρια.",0
4412,646,100394,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Tryphaίnē; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4413,646,100004,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Basil; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4414,646,108896,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr George; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4415,646,100132,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Abo; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4416,646,100158,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Mertius; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4417,646,100159,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Peter; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4418,646,100168,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Peter; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4419,646,100212,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Danax; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4420,646,109031,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Zachariah; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4421,646,100289,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr John; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4422,646,100310,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Auxentius; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
4423,646,103811,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Ashot; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
